"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"","7571","test_tablesetting_order_switchOrder","Tests.test_items","Fri Jan 23 00:21:09 CST 2026","passed","Fri Jan 23 00:21:16 CST 2026","TestTableSettingPage","test_tablesetting","",""
"","23159","test_materialBOM_selectcodesuccess","Tests.test_material","Fri Jan 23 00:43:57 CST 2026","passed","Fri Jan 23 00:44:20 CST 2026","TestItemPage","test_materialBOM","",""
"","24996","test_master_addsuccess","Tests.test_items","Thu Jan 22 22:36:46 CST 2026","passed","Thu Jan 22 22:37:11 CST 2026","TestMasterPage","test_master","",""
"","30845","test_synchronize_all_import1","Tests.test_system","Fri Jan 23 04:25:15 CST 2026","passed","Fri Jan 23 04:25:46 CST 2026","TestSynchronizePage","test_synchronize","",""
"","15048","test_workprogress_ref","Tests.test_system","Fri Jan 23 05:51:20 CST 2026","passed","Fri Jan 23 05:51:35 CST 2026","TestsWorkProgressPage","test_workprogress","",""
"","26838","test_synchronize_all_repeatimport","Tests.test_system","Fri Jan 23 04:24:48 CST 2026","passed","Fri Jan 23 04:25:15 CST 2026","TestSynchronizePage","test_synchronize","",""
"","9683","test_item_ctrlC","Tests.test_items","Thu Jan 22 20:17:52 CST 2026","passed","Thu Jan 22 20:18:02 CST 2026","TestItemPage","test_item","",""
"","5273","test_materialShift_delcancel","Tests.test_material","Fri Jan 23 01:09:24 CST 2026","passed","Fri Jan 23 01:09:29 CST 2026","TestItemPage","test_materialShift","",""
"","18560","test_setting_label_display","Tests.test_items","Fri Jan 23 00:04:58 CST 2026","passed","Fri Jan 23 00:05:17 CST 2026","TestSettingPage","test_setting","",""
"","13440","test_affairs_process_nextsuccess2","Tests.test_system","Fri Jan 23 03:22:01 CST 2026","broken","Fri Jan 23 03:22:14 CST 2026","TestAffairsPage","test_affairs","",""
"","28064","test_order_selectsuccess2","Tests.test_items","Thu Jan 22 22:18:34 CST 2026","passed","Thu Jan 22 22:19:02 CST 2026","TestOrderPage","test_order","",""
"","8105","test_tablesetting_filter","Tests.test_items","Fri Jan 23 00:18:41 CST 2026","passed","Fri Jan 23 00:18:49 CST 2026","TestTableSettingPage","test_tablesetting","",""
"","9975","test_materialCalculateResume_details_materialdimension","Tests.test_material","Fri Jan 23 02:49:41 CST 2026","passed","Fri Jan 23 02:49:51 CST 2026","TestSMaterialCalculateResumePage","test_materialCalculateResume","",""
"","12525","test_materialsubstitution_select1","Tests.test_material","Fri Jan 23 00:52:37 CST 2026","passed","Fri Jan 23 00:52:49 CST 2026","TestSMaterialSubstitutionPage","test_materialSubstitution","",""
"","15569","test_environment_plan_numinput3","Tests.test_system","Fri Jan 23 03:11:41 CST 2026","passed","Fri Jan 23 03:11:57 CST 2026","TestEnvironmentPage","test_environment","",""
"","5919","test_plan_fail","Tests.test_items","Thu Jan 22 22:55:42 CST 2026","passed","Thu Jan 22 22:55:48 CST 2026","TestPlanPage","test_plan","",""
"","10432","test_auditlog_defaultsele1","Tests.test_system","Fri Jan 23 04:29:20 CST 2026","broken","Fri Jan 23 04:29:31 CST 2026","TestAuditLogPage","test_auditLog","",""
"","10775","test_expression_clear","Tests.test_system","Fri Jan 23 04:49:07 CST 2026","passed","Fri Jan 23 04:49:18 CST 2026","TestSExpressionPage","test_expression","",""
"","41974","test_synchronize_all_import3","Tests.test_system","Fri Jan 23 04:26:24 CST 2026","passed","Fri Jan 23 04:27:06 CST 2026","TestSynchronizePage","test_synchronize","",""
"","17846","test_shift_addall","Tests.test_items","Thu Jan 22 21:16:51 CST 2026","passed","Thu Jan 22 21:17:09 CST 2026","TestShiftPage","test_shift","",""
"","20600","test_loadChart_deletelayout","Tests.test_items","Thu Jan 22 23:35:50 CST 2026","passed","Thu Jan 22 23:36:11 CST 2026","TestChartPage","test_chart","",""
"","5980","test_coverage_timesequence7","Tests.test_items","Thu Jan 22 21:22:30 CST 2026","passed","Thu Jan 22 21:22:36 CST 2026","TestCoveragePage","test_coverage","",""
"","5373","test_order_delcancel","Tests.test_items","Thu Jan 22 22:15:47 CST 2026","passed","Thu Jan 22 22:15:53 CST 2026","TestOrderPage","test_order","",""
"","12341","test_master_ctrlM","Tests.test_items","Thu Jan 22 22:42:01 CST 2026","passed","Thu Jan 22 22:42:13 CST 2026","TestMasterPage","test_master","",""
"","5977","test_orderPreOccupiedMaterials_addcodefail","Tests.test_material","Fri Jan 23 02:04:45 CST 2026","passed","Fri Jan 23 02:04:51 CST 2026","TestItemPage","test_orderPreOccupiedMaterials","",""
"","10620","test_changeR_ctrlC","Tests.test_items","Thu Jan 22 21:52:19 CST 2026","passed","Thu Jan 22 21:52:29 CST 2026","TestChangeRPage","test_changeR","",""
"","45068","test_role_addtestdata1","Tests.test_system","Fri Jan 23 03:54:30 CST 2026","passed","Fri Jan 23 03:55:15 CST 2026","TestRolePage","test_role","",""
"","29541","test_synchronize_all_plan2","Tests.test_system","Fri Jan 23 04:20:35 CST 2026","passed","Fri Jan 23 04:21:05 CST 2026","TestSynchronizePage","test_synchronize","",""
"","21389","test_language_select4","Tests.test_system","Fri Jan 23 05:16:41 CST 2026","passed","Fri Jan 23 05:17:03 CST 2026","TestSLanguagePage","test_language","",""
"","170875","test_role_success1","Tests.test_system","Fri Jan 23 03:48:49 CST 2026","passed","Fri Jan 23 03:51:40 CST 2026","TestRolePage","test_role","",""
"","24763","test_warehouselocation_selectnodatasuccess","Tests.test_material","Fri Jan 23 00:33:15 CST 2026","passed","Fri Jan 23 00:33:40 CST 2026","TestItemPage","test_warehouseLocation","",""
"","5287","test_orderPreOccupiedMaterials_delcancel","Tests.test_material","Fri Jan 23 02:05:14 CST 2026","passed","Fri Jan 23 02:05:19 CST 2026","TestItemPage","test_orderPreOccupiedMaterials","",""
"","5264","test_setting_addtablefail1","Tests.test_items","Thu Jan 22 23:45:28 CST 2026","passed","Thu Jan 22 23:45:34 CST 2026","TestSettingPage","test_setting","",""
"","18657","test_itemgroupselectsuccess1","Tests.test_items","Thu Jan 22 20:23:40 CST 2026","passed","Thu Jan 22 20:23:59 CST 2026","TestItemGroupPage","test_itemgroup","",""
"","17209","test_menu_select2","Tests.test_system","Fri Jan 23 04:53:52 CST 2026","passed","Fri Jan 23 04:54:09 CST 2026","TestSMenuPage","test_menu","",""
